,place_id,international_phone_number,weekday_opening_hours,reviews,website
1054,ChIJSWR8mydw5kcRQJNKcxOyvn0,+33 1 47 05 98 37,"['lundi: 12:00 – 14:30, 19:30 – 22:30', 'mardi: 12:00 – 14:30, 19:30 – 22:30', 'mercredi: 12:00 – 14:30, 19:30 – 22:30', 'jeudi: 12:00 – 14:30, 19:30 – 22:30', 'vendredi: 12:00 – 14:30, 19:30 – 22:30', 'samedi: 19:30 – 22:30', 'dimanche: 12:30 – 15:00, 19:30 – 22:30']","[(5, 'Cadre traditionnel et conforme à l\'enseigne, service prévenant et rapide et d\'excellents plats ""francs du collier"".\nA recommander.'), (5, 'C est trop bon..je suis sorti de cette auberge enchanté. Cuisine de grande qualité et dans un cadre magique..dès mon retour à Paris\n j irai me régaler ..c tout simplement délicieux..Une merveille..'), (3, ""Bonne qualité de viande, en revanche la cuisson était inégale selon les morceaux et la quantité était correcte sans plus.\nLe cadre est sympa pour ceux qui aime la décoration à l'ancienne.\nService agréable.""), (5, ""Tout simplement délicieux, une de mes adresses préférées pour la cuisine traditionnelle (notamment les écrevisses en entrée et le poulet aux morilles...une tuerie). Belle carte des vins, prix conséquents mais justifiés. Service très agréable (meme si mon serveur préféré est parti monter son propre établissement), on se souvient du client, pas avares de gestes commerciaux... vraiment top. Dernier point,  la déco c'est assez clivant,  la clientèle est plutôt senior+, mais ceci est aussi la preuve que quand on va à l'auberge Bressane c'est vraiment pour l'assiette""), (5, 'TIP TOP SUPER PERSONNEL CHALEUREUX CUISINE HAUT NIVEAU MÉRITE UNE MÉDAILLE RAPPORT QUALITÉ PRIX GROS BISOUS CAR SOUFFLET N EST PAS JOUÉ .😍😗😙😘😚😛😨😨😨😨😎😎😎😎😎😎😎😎')]",http://www.auberge-bressane.com/
1055,ChIJzc8B79lv5kcRQkV9ksD5Z3o,+33 1 44 11 32 32,"['lundi: 12:30 – 14:30, 19:30 – 22:30', 'mardi: 12:30 – 14:30, 19:30 – 22:30', 'mercredi: 12:30 – 14:30, 19:30 – 22:30', 'jeudi: 12:30 – 14:30, 19:30 – 22:30', 'vendredi: 12:30 – 14:30, 19:30 – 22:30', 'samedi: 12:30 – 14:30, 19:30 – 22:30', 'dimanche: 12:30 – 14:30, 19:30 – 22:30']","[(5, ""Restaurant à la hauteur de sa réputation : nourriture excellente et novatrice, service excellent et grande disponibilité des serveurs.\nLeur caviar n'est pas le plus fort que j'ai pu gouter, mais il est d'une très grande qualité. \nNous avons eu un repas en 6 services très varié et léger.\nAllez-y sans hésiter si vous avez le budget (environ 150-200 euros selon les vins), c'est une expérience qu'on oublie pas.\nMerci encore !""), (4, 'Un restaurant très élégant avec un service à la hauteur. Raffinement extraordinaire des mises en bouche et originalité dans les entrées et les plats. Les desserts se limitent malheureusement à un choix de pâtisseries.\nSalle très agréable et rythme du service comme on aime.'), (4, ""Pour les amateurs de cavier et de saumon sous toutes ses formes c'est le parfait restaurant. Service parfait. Prix en ligne avec la qualite des mets proposes. The perfect place for caviar an salmon amateur. Prices in line with the food quality.""), (5, ""Je ne sais pas si le commentaire est utile mais tout Même... Nous avons eu droit à une dégustation de 4 caviars différents nous permettant de mieux choisir ensuite. Pour des novices c'était appréciable.\nAmuse bouche et tarama maison avant d'attaquer ce que nous avions commandé, à savoir 50g de caviar en entrée, puis des plats a base de caviar. C'était délicieux. Nous avons partagé un dessert (qu'on vous présente sur un joli plateau en argent, de quoi vous mettre l'eau a la bouche et craquer). là encore nous nous sommes régalés. Service a la hauteur de la maison. Ce que je retiens, une prestation haut de gamme tout en sobriété.""), (4, 'Bien   un peu cher et clim un peu limite un jour de Canicule')]",https://restaurant.petrossian.fr/
1056,ChIJm4eKnydw5kcRFAIQkhhg1Lg,+33 1 45 55 40 38,"['lundi: 12:00 – 14:15, 19:00 – 22:15', 'mardi: 12:00 – 14:15, 19:00 – 22:15', 'mercredi: 12:00 – 14:15, 19:00 – 22:15', 'jeudi: 12:00 – 14:15, 19:00 – 22:15', 'vendredi: 12:00 – 14:15, 19:00 – 22:15', 'samedi: Fermé', 'dimanche: Fermé']","[(5, ""Très bon restaurant de quartier que ce soit pour son chou farci ou pour des plats végétariens. \nDe très belles composition de desserts aussi jolis à regarder qu'à déguster. \n\nSans oublier les mises en bouche et très bons cafés""), (5, 'Des mets raffinés parfaitement équilibrés. \nUne ambiance cosy dans un cadre chaleureux.\nUn personnel aguerri et sympathique'), (5, 'Excellente nourriture et service, vaut bien une visite.'), (5, 'Excellent,  très bon accueil,  une cuisine de saison, des prix raisonnables, bref une adresse à ne pas partager'), (5, 'Tres bon')]",http://leflorimond.com/
1057,ChIJQzOoO9hv5kcRMSh7U0pg3Uo,+33 1 47 05 89 86,"['lundi: 12:30 – 14:30, 19:00 – 22:30', 'mardi: 12:30 – 14:30, 19:00 – 22:30', 'mercredi: 12:30 – 14:30, 19:00 – 22:30', 'jeudi: 12:30 – 14:30, 19:00 – 22:30', 'vendredi: 12:30 – 14:30, 19:00 – 22:30', 'samedi: Fermé', 'dimanche: Fermé']","[(3, ""Restaurant sans âme. Service vieillot. Pas d'air conditionné et dur lorsqu'il fait 33 ° à Paris.""), (4, 'Excellente cuisine, des vins plutôt bons et un personnel très pros.'), (1, ""Personnel tout juste poli. Frites pas cuites ou pas assez décongelées. Portions congrues. En somme, un lieu d'une grande prétention...""), (5, 'Lieu magnifique proposant une qualité rare de bons produits. Merci à David pour ses propositions de vin et à Jacques Lacipière pour ce très bon restaurant !!'), (1, ""Vraiment à éviter, une première fois au moment de payer pas de transmission pour paiement CB on a du payer en cash, la seconde fois une réservation pour 8 personnes pour 21:30 quand nous sommes arrivés au restaurant nous avons subi un refus alors que les réservations étaient a acceptées jusqu' a 22h30, la raison est qu'ils fermaient à 22:00, la salle était vide."")]",http://www.chezlesanges.com/
1058,ChIJU5JgmN9v5kcRPHf9BJWJqZs,+33 1 45 50 10 28,"['lundi: 12:00 – 23:00', 'mardi: 12:00 – 23:00', 'mercredi: 12:00 – 23:00', 'jeudi: 12:00 – 23:00', 'vendredi: 12:00 – 23:00', 'samedi: 12:00 – 23:00', 'dimanche: 12:00 – 23:00']","[(4, 'Mmmmmmmmmmmmm- délicieux, délicieusement et professionnellement présenté! Mais vos chaises pas confortables enlèvent la cinquième étoile.. j’avais pas faim pour le dessert - vite il faut retourner..'), (2, 'Excellent plats, simples et délicieux, nous avons très bien mangé. \nEn revanche le service n’a pas du tout été à la hauteur de nos attentes (serveurs imprécis et sans sens commercial). \nDommage... nous voulions enchaîner sur le “café Constant” situé à 5 min du bistrot mais avons du coup changé nos plans.'), (5, ""A faire au moins une fois ! Cuisine inventive, service très agréable et tarifs corrects même si l'on reste largement au dessus de la moyenne du quartier. Cela est néanmoins justifié par la qualité des plats. A essayer donc""), (5, 'Quelle bonne surprise ! Des plats succulents, un personnel très attentif et disponibles, et des prix raisonnables pour le quartier . Foncez !'), (4, 'Probablement la meilleure salade César de tout Paris, qui plus est pour un prix très contenu. Dans les dessert la pana cotta est sublime. Penser à réserver est une bonne idée sinon il est possible de manger au bar également')]",https://lescocottes.paris/
1059,ChIJn2wJz9lv5kcRlZLbCAIOPRg,+33 1 47 05 46 85,"['lundi: 07:00 – 02:00', 'mardi: 07:00 – 02:00', 'mercredi: 07:00 – 02:00', 'jeudi: 07:00 – 02:00', 'vendredi: 07:00 – 02:00', 'samedi: 08:00 – 02:00', 'dimanche: 08:00 – 02:00']","[(5, ""Service toujours impeccable et efficace. Ingrédients de qualité pour un prix raisonnable. Je recommande fortement cet établissement pour un déjeuner d'affaires ou un petit apéro entre amis ou collègues.""), (4, 'Je trouve ce bar / brasserie très sympa, à côté des invalides. Les plats sont corrects. Dommage juste pour le personnel parfois trop expéditif.'), (1, ""Le barman du soir, il y a pas plus débile comme individu ...et je me retiens!! les serveurs n'ont pas plus de jugeote! bref un ramassis d'incompétents !!""), (4, 'Salade très bonne et copieuse. Cadre agréable mais légèrement bruyant.'), (4, ""Endroit sympa. Service très agréable. Je recommande l'endroit."")]",
1060,ChIJPV6btiBw5kcRAGVdYBI4MMk,+33 1 45 51 38 13,"['lundi: 08:00 – 23:30', 'mardi: 08:00 – 23:30', 'mercredi: 08:00 – 23:30', 'jeudi: 08:00 – 23:30', 'vendredi: 08:00 – 23:30', 'samedi: 08:00 – 23:30', 'dimanche: Fermé']","[(5, ""Petit restaurant bien sympathique, avec un serveur au top très à l'écoute.\nDes poissons de qualité excellente.\nEt un moelleux au chocolat à tomber...""), (5, ""Les assiettes sont bien garnies et c'est du frais !!\nLes serveurs attentionné..la terrasse agréable mais un peu bruyante..\nLa carte est complété pour tous les goûts.. mais attention au porte monnaie..\nC'est tjrs bon donc vu retourne et recommande\nPour passer un bon moment..\nRue très animée.. c'est sympa...👏""), (3, 'Un établissement agréable avec une terrasse ombragée'), (5, 'Cela fait plus de 30 ans que je viens déjeuner ou diner dans cet établissement et je suis toujours bien reçu. La carte est toujours à la hauteur de mes attentes. Tout est délicieux. Cela fait plaisir de passer un bon moment au Bosquet.'), (3, 'Mon avis est mitigé : les pâtisseries étaient exquises mais le service particulièrement désagréable... au moment de régler le serveur ne m’a adressé aucun mot. À mes remerciements et salutations, il n’a ni répondu ni adressé un quelconque sourire. La transaction s’est effectuée à la limite de l’agressivité. Un minimum de savoir-vivre me paraît inhérent à tout métier de service.')]",http://www.bosquetparis.com/
1061,ChIJG37xJtlv5kcRjAd4_VtLBl8,+33 1 44 18 05 41,"['lundi: 11:00 – 23:00', 'mardi: 11:00 – 23:00', 'mercredi: 11:00 – 23:00', 'jeudi: 11:00 – 23:00', 'vendredi: 11:00 – 23:00', 'samedi: 11:00 – 18:00', 'dimanche: Fermé']","[(5, 'Service très sympathique et de bon conseil. La carte tiens ses promesses. La salle est un peu trop bruyante mais cela reste supportable. Nous y retournerons, encore... :)'), (5, 'Super restaurant centré autour de la truffe. Ils proposent aussi une belle gamme de produits avec un rayon épicerie. On y mange très bien. Pensez à réserver à l’avance car la salle est petite et se remplie très rapidement.'), (4, 'Un restaurant délicieux dans un cadre sympathique et très agréable. Les plats étaient vraiment remarquable. Un petit bémol pour les desserts tu étais un petit peu trop accentué sur la truffe pour le coup.'), (5, ""L'ambiance sympathique et très bon accueil. On a pris la formule déjeuner de 19€ et c'était vraiment délicieux avec bon rapport qualité prix.""), (5, ""C'était parfait ! De la truffe de l'apéro jusqu'au dessert Nous regrettons de ne pas avoir connu l'adresse plus tôt"")]",http://truffesfolies.fr/
1062,ChIJKaLFod9v5kcR2YC6_FwZSsc,+33 1 44 18 37 55,"['lundi: 12:00 – 14:30, 19:00 – 22:30', 'mardi: 12:00 – 14:30, 19:00 – 22:30', 'mercredi: 12:00 – 14:30, 19:00 – 22:30', 'jeudi: 12:00 – 14:30, 19:00 – 22:30', 'vendredi: 12:00 – 14:30, 19:00 – 22:30', 'samedi: 12:00 – 14:30, 19:00 – 22:30', 'dimanche: 12:00 – 14:30, 19:00 – 22:30']","[(4, 'Une formule déjeuner très attractive à 20€ pour entrée, plat et dessert. Même dans ma formule., amuse bouche et pain et beurre excellents. \nCadre traditionnel et sympa. Le service correct mériterait un peu plus d’attention (notamment les conseils sur les vins). Bon rapport qualité-prix pour cette formule.\nIl reste à tester la formule gastronomique.'), (5, ""Un vrai plaisir ! Ce restaurant propose une belle carte de l'entrée au dessert ainsi qu'un large choix de vins.\nLes plats sont délicieux et présentés avec délicatesse et raffinement ! On s'y retrouve aussi avec les prix; vraiment, une pépite !""), (4, 'Le menu en six services est dans l ensemble de très haut niveau: nous avons été particulièrement touchés par le betterave au raifort en entrée, le bœuf braisé aux épices en plat et la meringue aux fruits exotiques en dessert. La présentation dans une vaisselle originale est très créative. Un regret sur l œuf  parfait qui manque vraiment d intérêt et sur la promiscuité entre les petites tables . Pour ce prix on aimerait aussi avoir le luxe d un peu plus d espace et d intimité. Il y a eu un problème avec l un de mes plats, rattrapé par un verre de vin offert en dessert, nous avons apprécié.'), (4, 'Et oui, le restaurent est tout petit, on se sent presque à l\'étroit en y arrivant et, de fait, les tables sont très proches les unes des autres (ce qui peux retirer un peu d\'intimité pour un repas ""en amoureux""), mais c\'est là peut être le seul inconvénient.\nD\'autant que cet inconvénient peut devenir qualité lorsqu\'on y voit au contraire, une certaine proximité (convivialité?) que nous n\'avons pas dans des restaurants de plus grande taille.\n\nL\'accueil reste agréable et souriante, et les plats servit sont visuellement plaisant, tout autant que gustativement.\nFinesse et saveurs au rendez-vous, à hauteur de cette gamme de prix, bien entendu.'), (5, 'Bon restaurant français. Beaucoup de bonne nourriture préparée de manière créative. Très intéressant et une bonne expérience. Bon personnel, climat amical. Je me sentais très bien.')]",http://www.lesfablesdelafontaine.net/fr/
1063,ChIJbZG9lt9v5kcRwdXbp2Et1B8,+33 1 47 53 73 34,"['lundi: 07:30 – 23:00', 'mardi: 07:30 – 23:00', 'mercredi: 07:30 – 23:00', 'jeudi: 07:30 – 23:00', 'vendredi: 07:30 – 23:00', 'samedi: 07:30 – 23:00', 'dimanche: 08:00 – 23:00']","[(5, ""De passage après la parisienne. \nNous nous sommes régalés de l'entrée au dessert. Les plats sont frais est délicieux bien servi. \nLe personnel très professionnelle de \nl'accueil au service. \nNotre serveuse très sympathique. \nLe chef Christian Constant de passage en famille à eu la courtoisie de venir nous saluer. \nL'addition est plus que correcte au vu des mets proposé. \nMerci au chef et à sa brigade. \nNous reviendrons avec plaisir.""), (1, '-nouvelle équipe/rotation importante: on ne connaît plus nos interlocuteurs habituels\n-la salade d\'artichauts et de champignons est à la limite d\'une bouillie, bourrée d\'un émincé d\'oignon/ciboulette et assaisonnée sans goût\n-la ""blonde"" (viande) a beaucoup évoluée, y compris en prix: au départ, il s\'agissait d\'une espèce de ""larmes du tigre"", beaux morceaux découpés de viande saignante de belle qualité, avec purée et 3 morceaux de sucrine; aujourd\'hui, les portions sont réduites, un seul morceau, la viande, trop cuite, à la limite de la semelle, et servie avec un morceau de sucrine en tout et pour tout.\n\nBref, rien ne va plus dans la maison Constant, où l\'objectif de qualité est tombé, victime d\'une fréquentation élevée de sympathiques étrangers qui préfèrent, peut-être le charme bistrot à la qualité vraie de la nourriture servie.\n\nNous n\'y retournerons plus.'), (5, ""Excellente brasserie du chef Constant que l'on a vu en personne. Une gentillesse digne  d'un grand homme. Tres simple et très cordiale et le tout avec une réelle sincérité. Les plats étaient magnifique avec une cuisson de poisson parfaite. Une belle carte des vins et des fantastiques pruneaux en dessert. J'y retournerai...""), (2, ""Déçue car trop de touristes et cela perd de son charme. \nLes assiettes sont presque jetées sur la table . \nMoins d'élégance qu'auparavant. Dommage.\nA peine terminé, on se fait pousser vers la sortie. \nC'est une bonne cantine le midi mais trop bruyant. Impossible de discuter. \nSi vous souhaitez vous y aller,  le soir sera moins dense. On y retrouve plus les habitants du quartier. Un peu moins les touristes...""), (5, 'Bistrot parisien formidable Accueil excellent et une cuisine traditionnelle très goûtu Nous avons passé un excellent moment')]",http://www.maisonconstant.com/cafe-constant/
